,STATE,DATE,NEWCONFIRMED,CUMCONFIRMED,NEWDEATHS,CUMDEATHS,GNISID.x,UID,CODE3,SQMI,EVENT_CATG_S,EVENT_CATG_S_1,SCORE,SHORT_DESCRIPT,GNISID.y,RESTRICTIONS,PHASED_REOPENING,COUNTYLEVEL,FACECOVER_RQD,STUSAB,LATITUDE,LONGITUDE,STATEFP
1,ALABAMA,1/22/2020,NA,0,NA,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
2,ALABAMA,1/23/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
3,ALABAMA,1/24/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
4,ALABAMA,1/25/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
5,ALABAMA,1/26/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
6,ALABAMA,1/27/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
7,ALABAMA,1/28/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
8,ALABAMA,1/29/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
9,ALABAMA,1/30/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
10,ALABAMA,1/31/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
11,ALABAMA,2/1/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
12,ALABAMA,2/2/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
13,ALABAMA,2/3/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
14,ALABAMA,2/4/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
15,ALABAMA,2/5/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
16,ALABAMA,2/6/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
17,ALABAMA,2/7/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
18,ALABAMA,2/8/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
19,ALABAMA,2/9/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
20,ALABAMA,2/10/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
21,ALABAMA,2/11/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
22,ALABAMA,2/12/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
23,ALABAMA,2/13/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
24,ALABAMA,2/14/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
25,ALABAMA,2/15/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
26,ALABAMA,2/16/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
27,ALABAMA,2/17/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
28,ALABAMA,2/18/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
29,ALABAMA,2/19/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
30,ALABAMA,2/20/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
31,ALABAMA,2/21/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
32,ALABAMA,2/22/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
33,ALABAMA,2/23/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
34,ALABAMA,2/24/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
35,ALABAMA,2/25/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
36,ALABAMA,2/26/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
37,ALABAMA,2/27/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
38,ALABAMA,2/28/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
39,ALABAMA,2/29/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
40,ALABAMA,3/1/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
41,ALABAMA,3/2/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
42,ALABAMA,3/3/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
43,ALABAMA,3/4/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
44,ALABAMA,3/5/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
45,ALABAMA,3/6/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
46,ALABAMA,3/7/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
47,ALABAMA,3/8/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
48,ALABAMA,3/9/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
49,ALABAMA,3/10/2020,0,0,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
50,ALABAMA,3/11/2020,3,3,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
51,ALABAMA,3/12/2020,1,4,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
52,ALABAMA,3/13/2020,4,8,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
53,ALABAMA,3/14/2020,7,15,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
54,ALABAMA,3/15/2020,13,28,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
55,ALABAMA,3/16/2020,8,36,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
56,ALABAMA,3/17/2020,15,51,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
57,ALABAMA,3/18/2020,10,61,0,0,1779775,5796241491,57960,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
58,ALABAMA,3/19/2020,27,88,0,0,1779775,5796241491,57960,50750,4SM,4SM,1,Closing: Restaurants and Bars,1779775,1,0,0,0,AL,32.806671,-86.79113,1
59,ALABAMA,3/20/2020,27,115,0,0,1779775,5796241491,57960,50750,3SM,3SM,1.5,"Restricting: Indoor Gathering Limit, 50 people",1779775,1,0,0,0,AL,32.806671,-86.79113,1
60,ALABAMA,3/21/2020,34,149,0,0,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
61,ALABAMA,3/22/2020,31,180,0,0,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
62,ALABAMA,3/23/2020,44,224,0,0,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
63,ALABAMA,3/24/2020,74,298,0,0,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
64,ALABAMA,3/25/2020,174,472,1,1,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
65,ALABAMA,3/26/2020,102,574,0,1,1779775,5796241491,57960,NA,NA,NA,1.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
66,ALABAMA,3/27/2020,110,684,3,4,1779775,5796241491,57960,50750,2SM,2SM,2.5,Closing: All Non-Essential Businesses,1779775,1,0,0,0,AL,32.806671,-86.79113,1
67,ALABAMA,3/28/2020,117,801,0,4,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
68,ALABAMA,3/29/2020,79,880,6,10,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
69,ALABAMA,3/30/2020,121,1001,0,10,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
70,ALABAMA,3/31/2020,62,1063,13,23,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
71,ALABAMA,4/1/2020,112,1175,4,27,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
72,ALABAMA,4/2/2020,196,1371,5,32,1779775,5796241491,57960,NA,NA,NA,2.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
73,ALABAMA,4/3/2020,235,1606,6,38,1779775,5796241491,57960,50750,1SM,1SM,3.5,Restricting: Stay at Home Order,1779775,1,0,0,0,AL,32.806671,-86.79113,1
74,ALABAMA,4/4/2020,121,1727,6,44,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
75,ALABAMA,4/5/2020,178,1905,1,45,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
76,ALABAMA,4/6/2020,174,2079,4,49,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
77,ALABAMA,4/7/2020,229,2308,15,64,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
78,ALABAMA,4/8/2020,306,2614,2,66,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
79,ALABAMA,4/9/2020,340,2954,4,70,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
80,ALABAMA,4/10/2020,158,3112,10,80,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
81,ALABAMA,4/11/2020,234,3346,12,92,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
82,ALABAMA,4/12/2020,321,3667,1,93,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
83,ALABAMA,4/13/2020,203,3870,6,99,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
84,ALABAMA,4/14/2020,171,4041,15,114,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
85,ALABAMA,4/15/2020,266,4307,4,118,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
86,ALABAMA,4/16/2020,158,4465,15,133,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
87,ALABAMA,4/17/2020,92,4557,15,148,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
88,ALABAMA,4/18/2020,231,4788,5,153,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
89,ALABAMA,4/19/2020,190,4978,4,157,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
90,ALABAMA,4/20/2020,185,5163,6,163,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
91,ALABAMA,4/21/2020,241,5404,20,183,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
92,ALABAMA,4/22/2020,288,5692,13,196,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
93,ALABAMA,4/23/2020,207,5899,6,202,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
94,ALABAMA,4/24/2020,193,6092,7,209,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
95,ALABAMA,4/25/2020,182,6274,0,209,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
96,ALABAMA,4/26/2020,201,6475,10,219,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
97,ALABAMA,4/27/2020,146,6621,9,228,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
98,ALABAMA,4/28/2020,199,6820,14,242,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
99,ALABAMA,4/29/2020,159,6979,14,256,1779775,5796241491,57960,NA,NA,NA,3.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
100,ALABAMA,4/30/2020,208,7187,16,272,1779775,5796241491,57960,50750,1L,1L,2.5,Lifting: Stay at Home Order,1779775,1,0,0,0,AL,32.806671,-86.79113,1
101,ALABAMA,5/1/2020,253,7440,17,289,1779775,5796241491,57960,50750,2E,2E,2.25,"Easing: Non-Essential Businesses, Retail",1779775,1,0,0,0,AL,32.806671,-86.79113,1
102,ALABAMA,5/2/2020,260,7700,-1,288,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
103,ALABAMA,5/3/2020,277,7977,2,290,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
104,ALABAMA,5/4/2020,226,8203,8,298,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
105,ALABAMA,5/5/2020,317,8520,17,315,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
106,ALABAMA,5/6/2020,249,8769,28,343,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
107,ALABAMA,5/7/2020,346,9115,26,369,1779775,5796241491,57960,NA,NA,NA,2.25,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
108,ALABAMA,5/8/2020,322,9437,14,383,1779775,5796241491,57960,50750,2E,2E,1.35,"Easing: Non-Essential Businesses, Hair Salons; Personal Care; Gyms",1779775,1,0,0,0,AL,32.806671,-86.79113,1
109,ALABAMA,5/8/2020,322,9437,14,383,1779775,5796241491,57960,50750,3L,3L,1.35,"Lifting: Indoor Gathering Limit, 50 People",1779775,1,0,0,0,AL,32.806671,-86.79113,1
110,ALABAMA,5/9/2020,283,9720,7,390,1779775,5796241491,57960,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
111,ALABAMA,5/10/2020,262,9982,3,393,1779775,5796241491,57960,NA,NA,NA,1.35,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
112,ALABAMA,5/11/2020,280,10262,10,403,1779775,5796241491,57960,50750,4E,4E,0.7,Easing: Restaurants and Bars Indoor Service (50%),1779775,1,0,0,0,AL,32.806671,-86.79113,1
113,ALABAMA,5/12/2020,304,10566,32,435,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
114,ALABAMA,5/13/2020,256,10822,15,450,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
115,ALABAMA,5/14/2020,339,11161,23,473,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
116,ALABAMA,5/15/2020,333,11494,10,483,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
117,ALABAMA,5/16/2020,334,11828,2,485,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
118,ALABAMA,5/17/2020,309,12137,3,488,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
119,ALABAMA,5/18/2020,301,12438,1,489,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
120,ALABAMA,5/19/2020,387,12825,15,504,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
121,ALABAMA,5/20/2020,361,13186,18,522,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
122,ALABAMA,5/21/2020,404,13590,7,529,1779775,5796241491,57960,NA,NA,NA,0.7,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
123,ALABAMA,5/22/2020,364,13954,12,541,1779775,5796241491,57960,50750,2E,2E,0.5,"Easing: Non-Essential Businesses, Entertainment",1779775,1,0,0,0,AL,32.806671,-86.79113,1
124,ALABAMA,5/23/2020,374,14328,8,549,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
125,ALABAMA,5/24/2020,348,14676,2,551,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
126,ALABAMA,5/25/2020,633,15309,15,566,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
127,ALABAMA,5/26/2020,590,15899,14,580,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
128,ALABAMA,5/27/2020,364,16263,3,583,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
129,ALABAMA,5/28/2020,486,16749,8,591,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
130,ALABAMA,5/29/2020,513,17262,19,610,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
131,ALABAMA,5/30/2020,427,17689,8,618,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
132,ALABAMA,5/31/2020,511,18200,12,630,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
133,ALABAMA,6/1/2020,325,18525,16,646,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
134,ALABAMA,6/2/2020,209,18734,7,653,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
135,ALABAMA,6/3/2020,220,18954,0,653,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
136,ALABAMA,6/4/2020,308,19262,0,653,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
137,ALABAMA,6/5/2020,648,19910,23,676,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
138,ALABAMA,6/6/2020,445,20355,13,689,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
139,ALABAMA,6/7/2020,422,20777,3,692,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
140,ALABAMA,6/8/2020,491,21268,26,718,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
141,ALABAMA,6/9/2020,566,21834,11,729,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
142,ALABAMA,6/10/2020,825,22659,15,744,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
143,ALABAMA,6/11/2020,711,23370,11,755,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
144,ALABAMA,6/12/2020,1035,24405,14,769,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
145,ALABAMA,6/13/2020,959,25364,4,773,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
146,ALABAMA,6/14/2020,818,26182,0,773,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
147,ALABAMA,6/15/2020,303,26485,1,774,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
148,ALABAMA,6/16/2020,549,27034,11,785,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
149,ALABAMA,6/17/2020,907,27941,5,790,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
150,ALABAMA,6/18/2020,735,28676,20,810,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
151,ALABAMA,6/19/2020,549,29225,12,822,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
152,ALABAMA,6/20/2020,458,29683,16,838,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
153,ALABAMA,6/21/2020,439,30122,1,839,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
154,ALABAMA,6/22/2020,649,30771,2,841,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
155,ALABAMA,6/23/2020,1118,31889,23,864,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
156,ALABAMA,6/24/2020,989,32878,27,891,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
157,ALABAMA,6/25/2020,1002,33880,5,896,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
158,ALABAMA,6/26/2020,1023,34903,11,907,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
159,ALABAMA,6/27/2020,180,35083,12,919,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
160,ALABAMA,6/28/2020,1420,36503,0,919,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
161,ALABAMA,6/29/2020,1086,37589,10,929,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
162,ALABAMA,6/30/2020,888,38477,21,950,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
163,ALABAMA,7/1/2020,1170,39647,22,972,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
164,ALABAMA,7/2/2020,1693,41340,13,985,1779775,5796241491,57960,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,AL,32.806671,-86.79113,1
